Datetime,Close,High,Low,Open,Volume
2024-12-12 19:00:00+00:00,248.4499969,248.7400055,248.4199982,248.5209045,497099
2024-12-12 19:15:00+00:00,248.0200043,248.5050049,248,248.4611969,657358
2024-12-12 19:30:00+00:00,247.9649963,248.2100067,247.8000031,248.0149994,429352
2024-12-12 19:45:00+00:00,247.9349976,248.1298981,247.8800049,247.9501038,381257
2024-12-12 20:00:00+00:00,247.5899963,247.9450073,247.4499969,247.9199982,541178
2024-12-12 20:15:00+00:00,247.75,247.8798981,247.5800018,247.5850067,575927
2024-12-12 20:30:00+00:00,247.9199982,248.1298981,247.7400055,247.7599945,656035
2024-12-12 20:45:00+00:00,247.9499969,248.1999969,247.9149933,247.9149933,2018186
2024-12-13 14:30:00+00:00,248.9624023,249.2902069,247.6999969,247.8800049,2055075
2024-12-13 14:45:00+00:00,248.3699951,249.0758972,248.1401062,248.9850006,890416
2024-12-13 15:00:00+00:00,247.7389984,248.3899994,247.5599976,248.3699951,893676
2024-12-13 15:15:00+00:00,247.5500031,247.8498993,247.3500061,247.7400055,731195
2024-12-13 15:30:00+00:00,247.3500061,247.9499969,247.1000061,247.5800018,626145
2024-12-13 15:45:00+00:00,247.230896,247.6300049,246.9600067,247.3300018,584312
2024-12-13 16:00:00+00:00,246.6199951,247.3099976,246.5,247.2400055,704884
2024-12-13 16:15:00+00:00,246.625,247.1399994,246.5151062,246.6300049,545766
2024-12-13 16:30:00+00:00,246.6000061,247.0299988,246.4299927,246.7700958,810187
2024-12-13 16:45:00+00:00,246.7200012,246.7899933,246.4100037,246.6049957,362291
2024-12-13 17:00:00+00:00,246.3549957,246.7250061,246.3300018,246.7100067,424773
2024-12-13 17:15:00+00:00,246.4600067,246.5899963,246.2400055,246.3549957,324586
2024-12-13 17:30:00+00:00,246.6089935,246.8800049,246.3399963,246.4700012,386226
2024-12-13 17:45:00+00:00,246.5800018,246.7799988,246.4700012,246.6049957,232800
2024-12-13 18:00:00+00:00,246.7675934,246.8999939,246.5599976,246.5800018,233220
2024-12-13 18:15:00+00:00,247.1900024,247.2599945,246.7201996,246.75,362312
2024-12-13 18:30:00+00:00,247.5964966,247.6300049,247.1600952,247.1750031,428062
2024-12-13 18:45:00+00:00,247.8500061,247.8800049,247.5700073,247.5899963,340129
2024-12-13 19:00:00+00:00,247.6199951,248.0149994,247.5800018,247.8450012,412160
2024-12-13 19:15:00+00:00,247.9100037,247.9400024,247.6101074,247.6649933,302852
2024-12-13 19:30:00+00:00,247.8249969,248.0299988,247.8049927,247.9049988,284673
2024-12-13 19:45:00+00:00,247.8699951,247.9700012,247.6399994,247.8249969,710443
2024-12-13 20:00:00+00:00,247.9598999,247.9900055,247.8200073,247.8699951,388717
2024-12-13 20:15:00+00:00,248.0200043,248.1000061,247.7801056,247.9499969,471577
2024-12-13 20:30:00+00:00,248.0599976,248.2799988,247.9499969,248.0200043,488627
2024-12-13 20:45:00+00:00,248.1300049,248.2987061,247.8899994,248.1499939,8575382
2024-12-16 14:30:00+00:00,249.6999969,250,247.6499939,248,3778383
2024-12-16 14:45:00+00:00,248.6049957,249.7899933,248.5350037,249.7100067,1279623
2024-12-16 15:00:00+00:00,249.1499939,249.2299957,248.4900055,248.6150055,1285872
2024-12-16 15:15:00+00:00,249.0599976,249.2400055,248.6999969,249.1600037,1543002
2024-12-16 15:30:00+00:00,249.2100067,249.4700012,248.8200073,249.0299988,610026
2024-12-16 15:45:00+00:00,249.3000031,249.4886932,249.1199951,249.2050018,873928
2024-12-16 16:00:00+00:00,249.8899994,249.9398956,249.1300049,249.3000031,503619
2024-12-16 16:15:00+00:00,249.6699982,249.9600067,249.6199951,249.8950043,559237
2024-12-16 16:30:00+00:00,249.8800049,249.8999939,249.5350037,249.7100067,521231
2024-12-16 16:45:00+00:00,250.2749939,250.2899933,249.7799988,249.8713989,1123322
2024-12-16 17:00:00+00:00,250.1004944,250.3000031,249.7704926,250.2700043,448026
2024-12-16 17:15:00+00:00,250.0599976,250.2299957,249.8600006,250.1150055,398411
2024-12-16 17:30:00+00:00,250.6371002,250.6499939,250.052597,250.0599976,607321
2024-12-16 17:45:00+00:00,251.2859039,251.3789063,250.5,250.644104,866917
2024-12-16 18:00:00+00:00,251.1000977,251.2863007,250.7599945,251.2863007,619824
2024-12-16 18:15:00+00:00,251.1100006,251.2700043,250.9499969,251.1049957,434218
2024-12-16 18:30:00+00:00,251.1175995,251.1177979,250.5800018,251.0899963,495823
2024-12-16 18:45:00+00:00,250.8600006,251.2471924,250.8500061,251.1199951,389406
2024-12-16 19:00:00+00:00,251.1199951,251.1199951,250.7299957,250.8600006,548257
2024-12-16 19:15:00+00:00,250.8000946,251.2100067,250.8000031,251.125,640843
2024-12-16 19:30:00+00:00,250.9450073,250.9598999,250.6799927,250.8099976,474110
2024-12-16 19:45:00+00:00,250.8099976,251.0001984,250.7100067,250.9400024,651248
2024-12-16 20:00:00+00:00,250.5,250.8200073,250.2100067,250.8099976,616724
2024-12-16 20:15:00+00:00,250.6950073,250.75,250.3175964,250.4949951,492797
2024-12-16 20:30:00+00:00,250.2200012,250.798996,250.2050018,250.6999969,520733
2024-12-16 20:45:00+00:00,251.0299988,251.1000061,249.9499969,250.1900024,2002597
2024-12-17 14:30:00+00:00,252.7799988,252.8603973,249.7899933,250.1349945,3923523
2024-12-17 14:45:00+00:00,252.0399933,252.9799957,251.9299927,252.75,1723726
2024-12-17 15:00:00+00:00,251.9400024,252.5800018,251.8099976,252.0399933,1326100
2024-12-17 15:15:00+00:00,252.2700043,252.5198975,251.8600006,251.9600067,1299149
2024-12-17 15:30:00+00:00,252.3600006,252.3899994,251.7700043,252.2550049,1011974
2024-12-17 15:45:00+00:00,252.3600006,252.6799927,252.1100006,252.3500061,741904
2024-12-17 16:00:00+00:00,253.0700073,253.3500061,252.2400055,252.3650055,695189
2024-12-17 16:15:00+00:00,252.5500031,253.0599976,252.3099976,253.0599976,631031
2024-12-17 16:30:00+00:00,252.8289948,252.9700012,252.4799957,252.5299988,821424
2024-12-17 16:45:00+00:00,253.0749969,253.1000061,252.7700043,252.8300018,530650
2024-12-17 17:00:00+00:00,252.8399963,253.2400055,252.8101044,253.0800018,586036
2024-12-17 17:15:00+00:00,253.2250061,253.3000031,252.5850067,252.8300018,595023
2024-12-17 17:30:00+00:00,252.8800049,253.2899933,252.8699951,253.25,543133
2024-12-17 17:45:00+00:00,252.9149933,253.0397034,252.8000031,252.8899994,369085
2024-12-17 18:00:00+00:00,252.9499969,253.0599976,252.690094,252.8999939,539185
2024-12-17 18:15:00+00:00,253.1300049,253.1900024,252.8300018,252.9199982,436340
2024-12-17 18:30:00+00:00,253.5850067,253.6349945,253.0899963,253.1699982,617496
2024-12-17 18:45:00+00:00,253.3350067,253.5899963,253.2200928,253.5800018,486514
2024-12-17 19:00:00+00:00,253.1600037,253.3899994,253.0399933,253.3300934,385090
2024-12-17 19:15:00+00:00,253.1999969,253.2400055,252.9299927,253.1600037,415621
2024-12-17 19:30:00+00:00,253.2700043,253.3899994,252.9199982,253.1999969,558583
2024-12-17 19:45:00+00:00,253.2400055,253.3800049,253.0326996,253.2550049,361714
2024-12-17 20:00:00+00:00,253.0899963,253.2799988,252.75,253.2400055,486303
2024-12-17 20:15:00+00:00,252.8800049,253.1199951,252.8099976,253.0800018,530626
2024-12-17 20:30:00+00:00,253.1900024,253.2400055,252.6499939,252.8600006,948589
2024-12-17 20:45:00+00:00,253.4799957,253.8099976,252.6699982,253.1950073,11188961
2024-12-18 14:30:00+00:00,251.75,253.3999939,251.4264984,252.2200012,2482263
2024-12-18 14:45:00+00:00,252.0200043,252.3600006,251.3300018,251.7400055,995966
2024-12-18 15:00:00+00:00,253.0599976,253.2100067,251.9799957,252.0350037,976358
2024-12-18 15:15:00+00:00,253.0700073,253.3253937,252.7599945,253.0500031,691338
2024-12-18 15:30:00+00:00,253.6399994,253.7100067,252.8999939,253.0700073,746499
2024-12-18 15:45:00+00:00,253.4700928,253.7998962,253.4149933,253.6300049,682646
2024-12-18 16:00:00+00:00,252.9799957,253.5399933,252.9700012,253.5200043,499390
2024-12-18 16:15:00+00:00,253.3200073,253.3600006,252.8500061,252.9850006,505208
2024-12-18 16:30:00+00:00,253.4299927,253.4960938,253.1750031,253.3235931,348475
2024-12-18 16:45:00+00:00,253.4308929,253.6199951,253.2899933,253.4371033,375041
2024-12-18 17:00:00+00:00,253.8759003,253.8899994,253.3506012,253.4299927,977171
2024-12-18 17:15:00+00:00,253.6349945,254.0399933,253.5399933,253.8800049,556092
2024-12-18 17:30:00+00:00,253.7949982,253.9799957,253.4700012,253.6300049,512746
2024-12-18 17:45:00+00:00,253.8535004,253.9799957,253.6900024,253.7899933,356231
2024-12-18 18:00:00+00:00,253.8000946,253.8898926,253.6100006,253.8500061,410516
2024-12-18 18:15:00+00:00,253.7100983,254.0099945,253.6399994,253.8000031,421846
2024-12-18 18:30:00+00:00,254.1450043,254.1600037,253.6699982,253.6999969,437106
2024-12-18 18:45:00+00:00,254.0899963,254.2799988,253.9799957,254.1499939,467954
2024-12-18 19:00:00+00:00,252.7689972,254.1000061,252.5200043,254.0800018,990782
2024-12-18 19:15:00+00:00,252.4499969,253.0800018,251.5399933,252.7899933,1071369
2024-12-18 19:30:00+00:00,252.3049927,252.9799957,252.1374969,252.4490051,780661
2024-12-18 19:45:00+00:00,251.0500031,252.3200073,250.920105,252.3000031,1090398
2024-12-18 20:00:00+00:00,250.5700073,251.3800049,250.3899994,251.0200043,1295661
2024-12-18 20:15:00+00:00,249.8999939,250.7700043,249.5,250.5599976,1534175
2024-12-18 20:30:00+00:00,248.1100006,250.3992004,248.1000061,249.9199982,1894033
2024-12-18 20:45:00+00:00,247.8600006,249.6999969,247.7599945,248.125,3670250
2024-12-19 14:30:00+00:00,248.3999939,249.1699982,247.0950012,247.4600067,3637758
2024-12-19 14:45:00+00:00,248.6900024,248.9400024,247.7649994,248.3899994,1327581
2024-12-19 15:00:00+00:00,250.7510071,250.8399963,248.6499939,248.6900024,1839322
2024-12-19 15:15:00+00:00,249.8899994,251.0200043,249.8600006,250.75,6358919
2024-12-19 15:30:00+00:00,250.2100067,250.5899048,249.3699951,249.8899994,736456
2024-12-19 15:45:00+00:00,250.4600067,250.5500031,249.7400055,250.2200012,833249
2024-12-19 16:00:00+00:00,249.7924957,250.4700012,249.5,250.4600067,777928
2024-12-19 16:15:00+00:00,251.0399933,251.3876038,249.7599945,249.8000031,953161
2024-12-19 16:30:00+00:00,251.5319977,251.6900024,250.8300018,251.0399933,860954
2024-12-19 16:45:00+00:00,251.1300049,251.8500061,250.9900055,251.5200043,712556
2024-12-19 17:00:00+00:00,251.2799988,251.6900024,251.1300049,251.1300049,539075
2024-12-19 17:15:00+00:00,250.5800018,251.3999939,250.5350037,251.2899933,622984
2024-12-19 17:30:00+00:00,250.0868988,250.7400055,249.9400024,250.5899963,577740
2024-12-19 17:45:00+00:00,250.6549988,250.6867981,249.7200012,250.0899963,574796
2024-12-19 18:00:00+00:00,250.6199951,250.6477966,249.8200073,250.6450043,487570
2024-12-19 18:15:00+00:00,250.8300018,250.9400024,250.1699982,250.625,419796
2024-12-19 18:30:00+00:00,250.6199951,250.8899994,250.6100006,250.8150024,367311
2024-12-19 18:45:00+00:00,251.3226013,251.3500061,250.5599976,250.6199951,436074
2024-12-19 19:00:00+00:00,250.8800049,251.4499969,250.7899933,251.3300018,408641
2024-12-19 19:15:00+00:00,250.5200043,251.0399933,250.2902069,250.8950043,400914
2024-12-19 19:30:00+00:00,250.3399963,250.5200043,250.1598969,250.5099945,404483
2024-12-19 19:45:00+00:00,250.0599976,250.3563995,250.0310059,250.3300018,417371
2024-12-19 20:00:00+00:00,249.8200073,250.1600037,249.5299988,250.0599976,552338
2024-12-19 20:15:00+00:00,250.3249969,250.4799957,249.8282928,249.8300018,607673
2024-12-19 20:30:00+00:00,250.2799988,250.5500031,249.5299988,250.3300018,742443
2024-12-19 20:45:00+00:00,249.8500061,250.5399933,249.4093018,250.2799988,1928075
2024-12-20 14:30:00+00:00,247.1999969,248.7200012,246.3000031,248.1199951,16801343
2024-12-20 14:45:00+00:00,246.8312988,247.4299927,246.4299927,247.1950073,1857351
2024-12-20 15:00:00+00:00,248.6600037,248.6799927,246.8099976,246.8600006,1773915
2024-12-20 15:15:00+00:00,249.5950012,249.6240997,248.3150024,248.6649933,1173917
2024-12-20 15:30:00+00:00,249.8200073,250.3899994,249.3999939,249.5899963,1369911
2024-12-20 15:45:00+00:00,249.9499969,250.3300018,249.6101074,249.8150024,936477
2024-12-20 16:00:00+00:00,251.4400024,251.4400024,249.8600006,249.9850006,1096098
2024-12-20 16:15:00+00:00,251.9900055,252,251.3000031,251.4299927,1505688
2024-12-20 16:30:00+00:00,253.2200012,253.2599945,251.8899994,251.9700012,1810736
2024-12-20 16:45:00+00:00,253.1399994,253.3800049,252.7299957,253.2200012,1017865
2024-12-20 17:00:00+00:00,253.5500031,253.9299927,252.9700012,253.1150055,1004254
2024-12-20 17:15:00+00:00,253.7350006,253.8099976,253.2949982,253.6199951,684522
2024-12-20 17:30:00+00:00,253.5899963,253.75,253.1900024,253.7350006,567679
2024-12-20 17:45:00+00:00,253.355896,253.7700043,253.3000946,253.5850067,530985
2024-12-20 18:00:00+00:00,253.3300018,253.4299927,253.1300049,253.3607941,464390
2024-12-20 18:15:00+00:00,252.8699951,253.3899994,252.7720032,253.3300018,884712
2024-12-20 18:30:00+00:00,253.0899963,253.2299957,252.7073059,252.9100037,604281
2024-12-20 18:45:00+00:00,252.8650055,253.4600067,252.8000031,253.0899963,733129
2024-12-20 19:00:00+00:00,252.9100037,253.1499939,252.6799927,252.8899994,458473
2024-12-20 19:15:00+00:00,253.6300049,253.6499939,252.8099976,252.9098969,642732
2024-12-20 19:30:00+00:00,253.6100006,253.8200073,253.4799957,253.6300049,536692
2024-12-20 19:45:00+00:00,253.6027985,253.75,253.3000031,253.6000061,615722
2024-12-20 20:00:00+00:00,253.7799988,253.8500061,253.5399933,253.6100006,9835097
2024-12-20 20:15:00+00:00,253.4900055,254.1900024,253.4199982,253.7749939,1281084
2024-12-20 20:30:00+00:00,253.6199951,253.8800049,252.7899933,253.5,1069092
2024-12-20 20:45:00+00:00,254.5899963,255,252.9600067,253.6100006,4844377
2024-12-23 14:30:00+00:00,255.0599976,255.6450043,253.8999939,254.7700043,3809555
2024-12-23 14:45:00+00:00,254.9685974,255.4100037,253.9900055,255.0751038,1868602
2024-12-23 15:00:00+00:00,253.75,255.0399933,253.4499969,254.9499969,1818006
2024-12-23 15:15:00+00:00,254.0700073,254.4900055,253.6799927,253.7200012,1143045
2024-12-23 15:30:00+00:00,254.0099945,254.3000031,253.6999969,254.0500031,771863
2024-12-23 15:45:00+00:00,253.6100006,254.3000031,253.4600067,254,793140
2024-12-23 16:00:00+00:00,254.4949036,254.6399994,253.5599976,253.6000061,518231
2024-12-23 16:15:00+00:00,254.8300018,255.0700073,254.5050049,254.5099945,585218
2024-12-23 16:30:00+00:00,254.8059998,254.9799957,254.5469971,254.8390961,373697
2024-12-23 16:45:00+00:00,254.9049988,255.2299957,254.7599945,254.8300018,393823
2024-12-23 17:00:00+00:00,254.7400055,255.1450043,254.6499939,255.0200043,460596
2024-12-23 17:15:00+00:00,254.4299927,254.7599945,254.3699951,254.7250061,555587
2024-12-23 17:30:00+00:00,254.5800018,254.7550049,254.3399963,254.4400024,511440
2024-12-23 17:45:00+00:00,254.2149963,254.6699982,254.1849976,254.5713959,489214
2024-12-23 18:00:00+00:00,254,254.3099976,253.9600983,254.2131042,473214
2024-12-23 18:15:00+00:00,253.9199982,254.0700073,253.7200012,253.9900055,520227
2024-12-23 18:30:00+00:00,254.0749969,254.2899933,253.9199982,253.9199982,584368
2024-12-23 18:45:00+00:00,254.2238007,254.2799988,253.8699951,254.0700073,422927
2024-12-23 19:00:00+00:00,254.1549988,254.4199982,254.0350037,254.2100067,422789
2024-12-23 19:15:00+00:00,254.2949982,254.4600067,254.0500031,254.1699982,382394
2024-12-23 19:30:00+00:00,254,254.3999939,253.9949951,254.3000031,433873
2024-12-23 19:45:00+00:00,253.9299927,254.1499939,253.8999939,254.0200043,460892
2024-12-23 20:00:00+00:00,254.1199951,254.1300049,253.6799927,253.9149933,493343
2024-12-23 20:15:00+00:00,254.3399963,254.3899994,253.8099976,253.9649963,519075
2024-12-23 20:30:00+00:00,254.7400055,254.8710022,254.3399963,254.3399963,626152
2024-12-23 20:45:00+00:00,255.3600006,255.6499939,254.7400055,254.75,2455627
2024-12-24 14:30:00+00:00,256.6700134,257,255.3099976,255.3699951,2914191
2024-12-24 14:45:00+00:00,256.7650146,257,256.2600098,256.625,1093539
2024-12-24 15:00:00+00:00,257.1960144,257.4500122,256.5599976,256.7900085,1201548
2024-12-24 15:15:00+00:00,257.105011,257.3598938,256.8850098,257.2000122,1384567
2024-12-24 15:30:00+00:00,257.7250061,257.769989,257.1000061,257.1149902,991993
2024-12-24 15:45:00+00:00,257.5661011,258,257.5105896,257.7399902,1272946
2024-12-24 16:00:00+00:00,257.5,257.7200012,257.4500122,257.5400085,756227
2024-12-24 16:15:00+00:00,257.2929993,257.6700134,257.2600098,257.5,908888
2024-12-24 16:30:00+00:00,257.2250061,257.4606018,257.2099915,257.269989,1066323
2024-12-24 16:45:00+00:00,257.0799866,257.3649902,256.8700867,257.230011,772661
2024-12-24 17:00:00+00:00,257.3999023,257.4299011,257.0100098,257.1099854,484684
2024-12-24 17:15:00+00:00,257.3599854,257.5400085,257.1900024,257.2950134,543094
2024-12-24 17:30:00+00:00,257.125,257.5,257.0899963,257.377594,815036
2024-12-24 17:45:00+00:00,258.2099915,258.2099915,257.0499878,257.125,2544383
2024-12-26 14:30:00+00:00,259.3399963,260.0899963,258.1000061,258.355011,4008896
2024-12-26 14:45:00+00:00,258.7898865,259.3599854,258.019989,259.3399963,1747594
2024-12-26 15:00:00+00:00,258.2385864,258.8399963,257.9500122,258.7600098,1234526
2024-12-26 15:15:00+00:00,258.3612061,258.3699951,257.6300049,258.2550049,1045564
2024-12-26 15:30:00+00:00,258.5100098,258.7851868,258.3200073,258.3599854,842201
2024-12-26 15:45:00+00:00,258.355011,258.6275024,258.1300049,258.5,616847
2024-12-26 16:00:00+00:00,258.9588013,258.9700012,258.3099976,258.3699951,718033
2024-12-26 16:15:00+00:00,258.8800049,259.1900024,258.75,258.9299927,709448
2024-12-26 16:30:00+00:00,259.2200012,259.230011,258.8500977,258.8900146,551369
2024-12-26 16:45:00+00:00,258.8900146,259.2099915,258.8200073,259.1099854,496599
2024-12-26 17:00:00+00:00,259.2099915,259.2233887,258.875,258.8904114,380009
2024-12-26 17:15:00+00:00,258.9849854,259.3399963,258.9700012,259.2099915,561234
2024-12-26 17:30:00+00:00,259.134613,259.3250122,258.9700012,258.9880066,407348
2024-12-26 17:45:00+00:00,258.8500061,259.1835022,258.5700073,259.1650085,576818
2024-12-26 18:00:00+00:00,258.7099915,259.0599976,258.6499939,258.8439941,526379
2024-12-26 18:15:00+00:00,258.8189087,258.9400024,258.6600037,258.6900024,346480
2024-12-26 18:30:00+00:00,258.75,258.8399963,258.5799866,258.8099976,394612
2024-12-26 18:45:00+00:00,258.6499939,258.9489136,258.4599915,258.7449951,377934
2024-12-26 19:00:00+00:00,258.480011,258.7000122,258.4299927,258.6199951,346297
2024-12-26 19:15:00+00:00,258.6000061,258.6698914,258.4100037,258.5,413239
2024-12-26 19:30:00+00:00,258.8059998,258.9100037,258.5899963,258.6099854,478984
2024-12-26 19:45:00+00:00,259.0849915,259.1000061,258.8200073,258.8200073,453635
2024-12-26 20:00:00+00:00,259.2900085,259.4700012,259.0700073,259.0849915,824540
2024-12-26 20:15:00+00:00,259.1099854,259.4100037,259.1099854,259.3106995,536653
2024-12-26 20:30:00+00:00,259.3898926,259.4299927,259.0700073,259.1199951,616712
2024-12-26 20:45:00+00:00,259.1000061,259.5100098,259.0100098,259.3900146,2074521
2024-12-27 14:30:00+00:00,256.4400024,258.7000122,256.1099854,257.8999939,2071256
2024-12-27 14:45:00+00:00,256.6196899,257.019989,256.230011,256.4500122,803677
2024-12-27 15:00:00+00:00,255.4499969,256.6600037,255.3099976,256.6600037,1181822
2024-12-27 15:15:00+00:00,254.9900055,255.5699005,254.9100037,255.4299927,1040979
2024-12-27 15:30:00+00:00,255.2879944,255.3999939,254.5,254.9600067,1073882
2024-12-27 15:45:00+00:00,254.9499969,255.3399963,254.9100037,255.2899933,789523
2024-12-27 16:00:00+00:00,254.1199951,255.0399933,254.0899963,254.9499969,788495
2024-12-27 16:15:00+00:00,254.7299957,254.75,254.0399933,254.1300049,761427
2024-12-27 16:30:00+00:00,254.0800018,254.8000031,254.0599976,254.7400055,653934
2024-12-27 16:45:00+00:00,253.6349945,254.2398987,253.3600006,254.0700073,990308
2024-12-27 17:00:00+00:00,253.5001984,253.7299957,253.0599976,253.6199951,881187
2024-12-27 17:15:00+00:00,253.6799927,254,253.3099976,253.5061951,540935
2024-12-27 17:30:00+00:00,254.0700073,254.1300049,253.6477966,253.6699982,636513
2024-12-27 17:45:00+00:00,254.5,254.5500031,253.8800049,254.0650024,504960
2024-12-27 18:00:00+00:00,254.5599976,254.8300018,254.2899933,254.4850006,513296
2024-12-27 18:15:00+00:00,254.9499969,254.9799042,254.5299988,254.5449982,388466
2024-12-27 18:30:00+00:00,255.125,255.1799927,254.8600006,254.9400024,459506
2024-12-27 18:45:00+00:00,255.3000031,255.3399963,254.9400024,255.125,410111
2024-12-27 19:00:00+00:00,255.286499,255.4100037,255.1884003,255.2899933,347158
2024-12-27 19:15:00+00:00,255.0149994,255.5099945,254.9750061,255.2837982,483113
2024-12-27 19:30:00+00:00,255.3500061,255.3699951,254.9799957,255.0299988,334643
2024-12-27 19:45:00+00:00,255.4600067,255.559906,255.2899933,255.3399963,396136
2024-12-27 20:00:00+00:00,255.0200043,255.4600067,254.9600067,255.4501038,512408
2024-12-27 20:15:00+00:00,255.1712036,255.2200012,254.9700012,255.0200043,497102
2024-12-27 20:30:00+00:00,255.0299988,255.2100067,254.9700012,255.1699982,751674
2024-12-27 20:45:00+00:00,255.7200012,255.8200073,254.9799957,255.0299988,2761475
2024-12-30 14:30:00+00:00,251.1100006,253,250.9299927,252.2299957,2484554
2024-12-30 14:45:00+00:00,251.2700043,251.6499939,250.8899994,251.0800934,1042946
2024-12-30 15:00:00+00:00,252.0393066,252.0599976,251,251.2613068,1127949
2024-12-30 15:15:00+00:00,250.9199982,252.0299988,250.75,252.0200043,811673
2024-12-30 15:30:00+00:00,251.6900024,252.0399933,250.9160004,250.9160004,711234
2024-12-30 15:45:00+00:00,251.6900024,252.1598969,251.1100006,251.6900024,576276
2024-12-30 16:00:00+00:00,251.2799988,251.7449951,251.0599976,251.6900024,607924
2024-12-30 16:15:00+00:00,251.8999939,252.2850037,251.2299957,251.2599945,599431
2024-12-30 16:30:00+00:00,252.5364075,252.5953064,251.8099976,251.8899994,470762
2024-12-30 16:45:00+00:00,252.5399933,252.6488037,252.170105,252.5200043,464385
2024-12-30 17:00:00+00:00,252.530304,252.8105011,252.3500061,252.4900055,491974
2024-12-30 17:15:00+00:00,253.0500031,253.1000061,252.5,252.5399933,421086
2024-12-30 17:30:00+00:00,253.2449951,253.2799072,252.9199982,253.0599976,473980
2024-12-30 17:45:00+00:00,253.4100037,253.4700012,252.6999969,253.2299957,381345
2024-12-30 18:00:00+00:00,253.0619965,253.4100037,252.8699951,253.1450043,334350
2024-12-30 18:15:00+00:00,252.8200073,253.1499939,252.5,253.0449982,329651
2024-12-30 18:30:00+00:00,253.1450043,253.2899017,252.7700043,252.8049927,334115
2024-12-30 18:45:00+00:00,253.1300049,253.2899933,252.9459991,253.1600037,322778
2024-12-30 19:00:00+00:00,252.9149933,253.2019958,252.7599945,253.1201019,344410
2024-12-30 19:15:00+00:00,252.9364014,253.0299988,252.5899963,252.9199982,376545
2024-12-30 19:30:00+00:00,253.1199951,253.2599945,252.8899994,252.9299927,422582
2024-12-30 19:45:00+00:00,253.3399963,253.4998932,253.0500031,253.1237946,355147
2024-12-30 20:00:00+00:00,253.3999939,253.4799957,253.0800018,253.3480072,395941
2024-12-30 20:15:00+00:00,252.7200012,253.4700012,252.6900024,253.2794952,444793
2024-12-30 20:30:00+00:00,252.8399963,252.9725037,252.5599976,252.7299957,551226
2024-12-30 20:45:00+00:00,252.1199951,253.0399933,252.0399933,252.8500061,1853243
2024-12-31 14:30:00+00:00,252.0738983,253.2799988,251.8650055,252.6600037,1634727
2024-12-31 14:45:00+00:00,252.2689972,252.3200073,251.5500946,252.0599976,786875
2024-12-31 15:00:00+00:00,251.9100037,252.3999939,251.3200073,252.25,609339
2024-12-31 15:15:00+00:00,251.6876984,252.3000031,251.6100006,251.8999939,477742
2024-12-31 15:30:00+00:00,251.5597992,252.1398926,251.4600067,251.6900024,540086
2024-12-31 15:45:00+00:00,251.8184967,251.9850006,251.3999939,251.5700073,353052
2024-12-31 16:00:00+00:00,251.4600067,251.845993,251.0599976,251.8300018,429966
2024-12-31 16:15:00+00:00,251.1799927,251.4898987,251.0299988,251.4550018,377880
2024-12-31 16:30:00+00:00,251.25,251.3500061,251.0500031,251.1799927,279530
2024-12-31 16:45:00+00:00,251.3150024,251.5500031,251.1300964,251.25,328965
2024-12-31 17:00:00+00:00,251.2550049,251.5299988,250.9299927,251.3200073,367568
2024-12-31 17:15:00+00:00,250.7162933,251.4600067,250.6499939,251.2250061,407694
2024-12-31 17:30:00+00:00,250.25,250.7599945,250.0749969,250.6999969,576921
2024-12-31 17:45:00+00:00,250.6699982,250.7100067,250.0700073,250.2400055,516465
2024-12-31 18:00:00+00:00,250.1199951,250.7299957,250.0899963,250.6600037,396201
2024-12-31 18:15:00+00:00,249.6900024,250.25,249.4400024,250.1360931,669056
2024-12-31 18:30:00+00:00,249.9799042,250.0200043,249.5299988,249.6900024,382978
2024-12-31 18:45:00+00:00,249.8800049,250.2050018,249.8504028,249.9600067,334795
2024-12-31 19:00:00+00:00,250.1849976,250.2680054,249.6799927,249.8898926,384514
2024-12-31 19:15:00+00:00,249.7700043,250.2200012,249.6699982,250.1999969,392546
2024-12-31 19:30:00+00:00,249.9799957,250.1159973,249.6900024,249.7649994,421638
2024-12-31 19:45:00+00:00,250.4199982,250.4299927,249.8999939,249.9799957,449858
2024-12-31 20:00:00+00:00,249.9750061,250.4400024,249.7949982,250.3950043,522228
2024-12-31 20:15:00+00:00,250.7700958,250.8800049,249.9299927,249.9900055,771139
2024-12-31 20:30:00+00:00,250.8200073,251.014801,250.4949951,250.7700043,933140
2024-12-31 20:45:00+00:00,250.3800049,251.0800018,249.5,250.6199951,4217750
2025-01-02 14:30:00+00:00,245.1959991,249.1000061,244.8000031,248.9299927,6834532
2025-01-02 14:45:00+00:00,246.8526001,246.9900055,244.9700012,245.2064972,2915985
2025-01-02 15:00:00+00:00,247.3999939,247.8099976,246.2799988,246.8849945,1853450
2025-01-02 15:15:00+00:00,245.7398987,247.4600067,245.2899933,247.4100037,1897262
2025-01-02 15:30:00+00:00,245.1499939,245.7415924,244.9320984,245.6300049,1926339
2025-01-02 15:45:00+00:00,245.4149933,245.8800049,244.8200073,245.1499939,1890755
2025-01-02 16:00:00+00:00,244.3399963,245.4850006,244.1600952,245.4174957,1778496
2025-01-02 16:15:00+00:00,244.8950043,245.0800018,244.1849976,244.3600006,1235192
2025-01-02 16:30:00+00:00,244.7899933,245.1549988,244.6799927,244.9098969,425247
2025-01-02 16:45:00+00:00,244.6399994,245.2400055,244.5200043,244.8200073,698122
2025-01-02 17:00:00+00:00,245.1136932,245.25,244.5606995,244.6799927,645551
2025-01-02 17:15:00+00:00,243.4286041,245.1100006,243.3200073,245.1100006,1076289
